年,週,就診類別,年齡別,縣市,腸病毒健保就診人次,健保就診總人次
2008,17,住院,0-2,宜蘭縣,1,80
2008,17,住院,0-2,花蓮縣,0,29
2008,17,住院,0-2,金門縣,0,3
2008,17,住院,0-2,南投縣,0,6
2008,17,住院,0-2,屏東縣,0,32
2008,17,住院,0-2,桃園市,1,179
2008,17,住院,0-2,高雄市,2,164
2008,17,住院,0-2,基隆市,1,26
2008,17,住院,0-2,連江縣,0,1
2008,17,住院,0-2,雲林縣,0,2
2008,17,住院,0-2,新北市,0,75
2008,17,住院,0-2,新竹市,0,66
2008,17,住院,0-2,新竹縣,0,15
2008,17,住院,0-2,嘉義市,0,25
2008,17,住院,0-2,嘉義縣,0,35
2008,17,住院,0-2,彰化縣,8,147
2008,17,住院,10-14,台中市,0,66
2008,17,住院,10-14,台北市,0,77
2008,17,住院,10-14,台東縣,0,5
2008,17,住院,10-14,台南市,0,18
2008,17,住院,10-14,宜蘭縣,0,11
2008,17,住院,10-14,花蓮縣,0,6
2008,17,住院,10-14,南投縣,0,4
2008,17,住院,10-14,屏東縣,0,7
2008,17,住院,10-14,苗栗縣,0,2
2008,17,住院,10-14,桃園市,0,55
2008,17,住院,10-14,高雄市,0,46
2008,17,住院,10-14,基隆市,0,9
2008,17,住院,10-14,雲林縣,0,5
2008,17,住院,10-14,新北市,0,22
2008,17,住院,10-14,新竹市,0,9
2008,17,住院,10-14,新竹縣,0,1
2008,17,住院,10-14,嘉義市,0,3
2008,17,住院,10-14,嘉義縣,0,6
2008,17,住院,10-14,彰化縣,0,32
2008,17,住院,15+,台中市,0,4379
2008,17,住院,15+,台北市,0,7207
2008,17,住院,15+,台東縣,0,334
2008,17,住院,15+,台南市,0,1741
2008,17,住院,15+,宜蘭縣,0,849
2008,17,住院,15+,花蓮縣,0,802
2008,17,住院,15+,金門縣,0,50
2008,17,住院,15+,南投縣,0,225
2008,17,住院,15+,屏東縣,0,685
2008,17,住院,15+,苗栗縣,0,230
2008,17,住院,15+,桃園市,0,3052
2008,17,住院,15+,高雄市,0,3738
2008,17,住院,15+,基隆市,0,646
2008,17,住院,15+,連江縣,0,2
2008,17,住院,15+,雲林縣,0,430
2008,17,住院,15+,新北市,0,2538
2008,17,住院,15+,新竹市,0,606
2008,17,住院,15+,新竹縣,0,193
2008,17,住院,15+,嘉義市,0,498
2008,17,住院,15+,嘉義縣,0,909
2008,17,住院,15+,彰化縣,0,2063
2008,17,住院,15+,澎湖縣,0,42
2008,17,住院,3-4,台中市,3,94
2008,17,住院,3-4,台北市,3,141
2008,17,住院,3-4,台東縣,0,14
2008,17,住院,3-4,台南市,0,28
2008,17,住院,3-4,宜蘭縣,0,58
2008,17,住院,3-4,花蓮縣,0,18
2008,17,住院,3-4,金門縣,0,2
2008,17,住院,3-4,南投縣,0,3
2008,17,住院,3-4,屏東縣,0,8
2008,17,住院,3-4,桃園市,1,91
2008,17,住院,3-4,高雄市,1,89
2008,17,住院,3-4,基隆市,1,10
2008,17,住院,3-4,新北市,0,41
2008,17,住院,3-4,新竹市,1,33
2008,17,住院,3-4,新竹縣,0,5
2008,17,住院,3-4,嘉義市,0,15
2008,17,住院,3-4,嘉義縣,0,18
2008,17,住院,3-4,彰化縣,10,96
2008,17,住院,5-9,台中市,0,130
2008,17,住院,5-9,台北市,1,170
2008,17,住院,5-9,台東縣,0,18
2008,17,住院,5-9,台南市,0,27
2008,17,住院,5-9,宜蘭縣,1,54
2008,17,住院,5-9,花蓮縣,0,14
2008,17,住院,5-9,金門縣,0,2
2008,17,住院,5-9,南投縣,0,3
2008,17,住院,5-9,屏東縣,0,25
2008,17,住院,5-9,苗栗縣,0,2
2008,17,住院,5-9,桃園市,0,94
2008,17,住院,5-9,高雄市,0,104
2008,17,住院,5-9,基隆市,0,12
2008,17,住院,5-9,雲林縣,0,2
2008,17,住院,5-9,新北市,0,40
2008,17,住院,5-9,新竹市,1,22
2008,17,住院,5-9,新竹縣,0,10
2008,17,住院,5-9,嘉義市,0,15
2008,17,住院,5-9,嘉義縣,0,24
2008,17,住院,5-9,彰化縣,3,80
2008,17,門診,0-2,台中市,208,25754
2008,17,門診,0-2,台北市,133,15726
2008,17,門診,0-2,台東縣,15,1254
2008,17,門診,0-2,台南市,234,14474
2008,17,門診,0-2,宜蘭縣,67,3757
2008,17,門診,0-2,花蓮縣,18,2168
2008,17,門診,0-2,金門縣,8,677
2008,17,門診,0-2,南投縣,74,4215
2008,17,門診,0-2,屏東縣,70,5845
2008,17,門診,0-2,苗栗縣,46,4471
2008,17,門診,0-2,桃園市,170,18322
2008,17,門診,0-2,高雄市,209,19746
2008,17,門診,0-2,基隆市,24,2660
2008,17,門診,0-2,連江縣,0,59
2008,17,門診,0-2,雲林縣,122,6160
2008,17,門診,0-2,新北市,204,26173
2008,17,門診,0-2,新竹市,22,4183
2008,17,門診,0-2,新竹縣,28,4499
2008,17,門診,0-2,嘉義市,39,3805
2008,17,門診,0-2,嘉義縣,19,2223
2008,17,門診,0-2,彰化縣,138,12656
2008,17,門診,0-2,澎湖縣,12,771
2008,17,門診,10-14,台中市,22,28482
2008,17,門診,10-14,台北市,24,20773
2008,17,門診,10-14,台東縣,3,1625
2008,17,門診,10-14,台南市,50,15878
2008,17,門診,10-14,宜蘭縣,4,4148
2008,17,門診,10-14,花蓮縣,3,2676
2008,17,門診,10-14,金門縣,0,533
2008,17,門診,10-14,南投縣,8,4791
2008,17,門診,10-14,屏東縣,12,7290
2008,17,門診,10-14,苗栗縣,13,4586
2008,17,門診,10-14,桃園市,16,18287
2008,17,門診,10-14,高雄市,69,23732
2008,17,門診,10-14,基隆市,6,3242
2008,17,門診,10-14,連江縣,0,50
2008,17,門診,10-14,雲林縣,7,6294
2008,17,門診,10-14,新北市,29,32349
2008,17,門診,10-14,新竹市,5,3808
2008,17,門診,10-14,新竹縣,3,4072
2008,17,門診,10-14,嘉義市,10,4388
2008,17,門診,10-14,嘉義縣,1,3114
2008,17,門診,10-14,彰化縣,21,12945
2008,17,門診,10-14,澎湖縣,1,1265
2008,17,門診,15+,台中市,50,466030
2008,17,門診,15+,台北市,34,502626
2008,17,門診,15+,台東縣,3,31620
2008,17,門診,15+,台南市,52,314920
2008,17,門診,15+,宜蘭縣,4,72863
2008,17,門診,15+,花蓮縣,0,58268
2008,17,門診,15+,金門縣,0,9336
2008,17,門診,15+,南投縣,6,76929
2008,17,門診,15+,屏東縣,7,134445
2008,17,門診,15+,苗栗縣,2,78105
2008,17,門診,15+,桃園市,20,285465
2008,17,門診,15+,高雄市,52,489055
2008,17,門診,15+,基隆市,2,66756
2008,17,門診,15+,連江縣,0,1087
2008,17,門診,15+,雲林縣,8,112452
2008,17,門診,15+,新北市,36,493249
2008,17,門診,15+,新竹市,5,70405
2008,17,門診,15+,新竹縣,1,58342
2008,17,門診,15+,嘉義市,8,76325
2008,17,門診,15+,嘉義縣,7,67167
2008,17,門診,15+,彰化縣,23,203643
2008,17,門診,15+,澎湖縣,0,24092
2008,17,門診,3-4,台中市,211,22289
2008,17,門診,3-4,台北市,148,14266
2008,17,門診,3-4,台東縣,27,1052
2008,17,門診,3-4,台南市,317,12825
2008,17,門診,3-4,宜蘭縣,115,3353
2008,17,門診,3-4,花蓮縣,16,2108
2008,17,門診,3-4,金門縣,6,562
2008,17,門診,3-4,南投縣,82,3996
2008,17,門診,3-4,屏東縣,78,5293
2008,17,門診,3-4,苗栗縣,58,3663
2008,17,門診,3-4,桃園市,153,15464
2008,17,門診,3-4,高雄市,268,17150
2008,17,門診,3-4,基隆市,25,2275
2008,17,門診,3-4,連江縣,1,50
2008,17,門診,3-4,雲林縣,160,5688
2008,17,門診,3-4,新北市,219,25101
2008,17,門診,3-4,新竹市,27,3390
2008,17,門診,3-4,新竹縣,31,3766
2008,17,門診,3-4,嘉義市,62,3302
2008,17,門診,3-4,嘉義縣,38,2350
2008,17,門診,3-4,彰化縣,154,11295
2008,17,門診,3-4,澎湖縣,5,680
2008,17,門診,5-9,台中市,221,47009
2008,17,門診,5-9,台北市,181,33150
2008,17,門診,5-9,台東縣,22,2244
2008,17,門診,5-9,台南市,328,25542
2008,17,門診,5-9,宜蘭縣,81,6612
2008,17,門診,5-9,花蓮縣,18,4319
2008,17,門診,5-9,金門縣,5,1171
2008,17,門診,5-9,南投縣,71,7883
2008,17,門診,5-9,屏東縣,117,10790
2008,17,門診,5-9,苗栗縣,86,7140
2008,17,門診,5-9,桃園市,181,34159
2008,17,門診,5-9,高雄市,393,38263
2008,17,門診,5-9,基隆市,26,5027
2008,17,門診,5-9,連江縣,0,98
2008,17,門診,5-9,雲林縣,116,11115
2008,17,門診,5-9,新北市,316,55782
2008,17,門診,5-9,新竹市,50,7553
2008,17,門診,5-9,新竹縣,37,7468
2008,17,門診,5-9,嘉義市,62,6662
2008,17,門診,5-9,嘉義縣,32,5195
2008,17,門診,5-9,彰化縣,155,21789
2008,17,門診,5-9,澎湖縣,10,1622
2008,18,住院,0-2,台中市,4,178
2008,18,住院,0-2,台北市,7,308
2008,18,住院,0-2,台東縣,0,21
2008,18,住院,0-2,台南市,0,30
2008,18,住院,0-2,宜蘭縣,0,76
2008,18,住院,0-2,花蓮縣,0,31
2008,18,住院,0-2,金門縣,0,5
2008,18,住院,0-2,南投縣,0,7
2008,18,住院,0-2,屏東縣,0,30
2008,18,住院,0-2,桃園市,0,210
2008,18,住院,0-2,高雄市,7,161
2008,18,住院,0-2,基隆市,0,24
2008,18,住院,0-2,雲林縣,0,4
2008,18,住院,0-2,新北市,0,81
2008,18,住院,0-2,新竹市,1,89
2008,18,住院,0-2,新竹縣,1,18
2008,18,住院,0-2,嘉義市,0,22
2008,18,住院,0-2,嘉義縣,0,41
2008,18,住院,0-2,彰化縣,15,144
2008,18,住院,10-14,台中市,0,60
2008,18,住院,10-14,台北市,0,107
2008,18,住院,10-14,台東縣,0,4
2008,18,住院,10-14,台南市,0,15
2008,18,住院,10-14,宜蘭縣,0,14
2008,18,住院,10-14,花蓮縣,0,8
2008,18,住院,10-14,南投縣,0,4
2008,18,住院,10-14,屏東縣,0,11
2008,18,住院,10-14,苗栗縣,0,1
2008,18,住院,10-14,桃園市,0,50
2008,18,住院,10-14,高雄市,0,48
2008,18,住院,10-14,基隆市,0,10
2008,18,住院,10-14,雲林縣,0,4
2008,18,住院,10-14,新北市,0,14
2008,18,住院,10-14,新竹市,0,6
2008,18,住院,10-14,新竹縣,0,3
2008,18,住院,10-14,嘉義市,0,4
2008,18,住院,10-14,嘉義縣,0,13
2008,18,住院,10-14,彰化縣,0,29
2008,18,住院,15+,台中市,0,4221
2008,18,住院,15+,台北市,2,7548
2008,18,住院,15+,台東縣,0,352
2008,18,住院,15+,台南市,0,1674
2008,18,住院,15+,宜蘭縣,0,869
2008,18,住院,15+,花蓮縣,0,706
2008,18,住院,15+,金門縣,0,50
2008,18,住院,15+,南投縣,0,217
2008,18,住院,15+,屏東縣,0,685
2008,18,住院,15+,苗栗縣,0,214
2008,18,住院,15+,桃園市,0,3218
2008,18,住院,15+,高雄市,0,3694
2008,18,住院,15+,基隆市,0,605
2008,18,住院,15+,連江縣,0,6
2008,18,住院,15+,雲林縣,0,423
2008,18,住院,15+,新北市,0,2589
2008,18,住院,15+,新竹市,0,614
2008,18,住院,15+,新竹縣,0,217
2008,18,住院,15+,嘉義市,0,454
2008,18,住院,15+,嘉義縣,0,924
2008,18,住院,15+,彰化縣,0,1981
2008,18,住院,15+,澎湖縣,0,22
2008,18,住院,3-4,台中市,2,89
2008,18,住院,3-4,台北市,2,129
2008,18,住院,3-4,台東縣,0,11
2008,18,住院,3-4,台南市,2,25
2008,18,住院,3-4,宜蘭縣,0,58
2008,18,住院,3-4,花蓮縣,0,19
2008,18,住院,3-4,金門縣,0,4
2008,18,住院,3-4,屏東縣,1,17
2008,18,住院,3-4,桃園市,2,78
2008,18,住院,3-4,高雄市,1,97
2008,18,住院,3-4,基隆市,0,11
2008,18,住院,3-4,雲林縣,0,2
2008,18,住院,3-4,新北市,1,45
2008,18,住院,3-4,新竹市,0,27
2008,18,住院,3-4,新竹縣,0,7
2008,18,住院,3-4,嘉義市,0,13
2008,18,住院,3-4,嘉義縣,0,16
2008,18,住院,3-4,彰化縣,4,97
2008,18,住院,5-9,台中市,3,134
2008,18,住院,5-9,台北市,1,182
2008,18,住院,5-9,台東縣,1,18
2008,18,住院,5-9,台南市,0,26
2008,18,住院,5-9,宜蘭縣,0,62
2008,18,住院,5-9,花蓮縣,0,18
2008,18,住院,5-9,金門縣,0,5
2008,18,住院,5-9,南投縣,0,5
2008,18,住院,5-9,屏東縣,0,23
2008,18,住院,5-9,苗栗縣,0,3
2008,18,住院,5-9,桃園市,1,114
2008,18,住院,5-9,高雄市,3,101
2008,18,住院,5-9,基隆市,0,15
2008,18,住院,5-9,雲林縣,0,2
2008,18,住院,5-9,新北市,2,52
2008,18,住院,5-9,新竹市,0,26
2008,18,住院,5-9,新竹縣,0,10
2008,18,住院,5-9,嘉義市,0,10
2008,18,住院,5-9,嘉義縣,0,24
2008,18,住院,5-9,彰化縣,3,87
2008,18,門診,0-2,台中市,231,25173
2008,18,門診,0-2,台北市,159,15670
2008,18,門診,0-2,台東縣,48,1403
2008,18,門診,0-2,台南市,292,14221
2008,18,門診,0-2,宜蘭縣,107,3653
2008,18,門診,0-2,花蓮縣,27,2244
2008,18,門診,0-2,金門縣,1,630
2008,18,門診,0-2,南投縣,74,4146
2008,18,門診,0-2,屏東縣,85,6012
2008,18,門診,0-2,苗栗縣,61,4366
2008,18,門診,0-2,桃園市,169,18431
2008,18,門診,0-2,高雄市,282,19648
2008,18,門診,0-2,基隆市,43,2562
2008,18,門診,0-2,連江縣,1,56
2008,18,門診,0-2,雲林縣,167,6038
2008,18,門診,0-2,新北市,237,25706
2008,18,門診,0-2,新竹市,45,3996
2008,18,門診,0-2,新竹縣,34,4261
2008,18,門診,0-2,嘉義市,57,3949
2008,18,門診,0-2,嘉義縣,42,2223
2008,18,門診,0-2,彰化縣,136,12190
2008,18,門診,0-2,澎湖縣,8,795
2008,18,門診,10-14,台中市,34,27794
2008,18,門診,10-14,台北市,20,20896
2008,18,門診,10-14,台東縣,3,1640
2008,18,門診,10-14,台南市,61,15897
2008,18,門診,10-14,宜蘭縣,5,4283
2008,18,門診,10-14,花蓮縣,1,2900
2008,18,門診,10-14,金門縣,0,666
2008,18,門診,10-14,南投縣,8,5030
2008,18,門診,10-14,屏東縣,13,7607
2008,18,門診,10-14,苗栗縣,6,4606
2008,18,門診,10-14,桃園市,29,18772
2008,18,門診,10-14,高雄市,64,24671
2008,18,門診,10-14,基隆市,1,3175
2008,18,門診,10-14,連江縣,0,58
2008,18,門診,10-14,雲林縣,10,6521
2008,18,門診,10-14,新北市,51,32487
2008,18,門診,10-14,新竹市,9,3853
2008,18,門診,10-14,新竹縣,4,3966
2008,18,門診,10-14,嘉義市,10,4382
2008,18,門診,10-14,嘉義縣,2,3273
2008,18,門診,10-14,彰化縣,16,12583
2008,18,門診,10-14,澎湖縣,2,1201
2008,18,門診,15+,台中市,48,455485
2008,18,門診,15+,台北市,41,494776
2008,18,門診,15+,台東縣,4,32004
2008,18,門診,15+,台南市,70,309150
2008,18,門診,15+,宜蘭縣,7,71481
2008,18,門診,15+,花蓮縣,1,57217
2008,18,門診,15+,金門縣,1,9705
2008,18,門診,15+,南投縣,7,76320
2008,18,門診,15+,屏東縣,14,136165
2008,18,門診,15+,苗栗縣,7,76346
2008,18,門診,15+,桃園市,19,278801
2008,18,門診,15+,高雄市,53,486387
2008,18,門診,15+,基隆市,2,64097
2008,18,門診,15+,連江縣,0,1197
2008,18,門診,15+,雲林縣,13,112744
2008,18,門診,15+,新北市,45,491024
2008,18,門診,15+,新竹市,4,67310
2008,18,門診,15+,新竹縣,5,57548
2008,18,門診,15+,嘉義市,8,79640
2008,18,門診,15+,嘉義縣,6,65706
2008,18,門診,15+,彰化縣,12,195948
2008,18,門診,15+,澎湖縣,0,23777
2008,18,門診,3-4,台中市,230,22009
2008,18,門診,3-4,台北市,177,14326
2008,18,門診,3-4,台東縣,28,1051
2008,18,門診,3-4,台南市,365,12569
2008,18,門診,3-4,宜蘭縣,127,3335
2008,18,門診,3-4,花蓮縣,18,2174
2008,18,門診,3-4,金門縣,2,520
2008,18,門診,3-4,南投縣,93,3909
2008,18,門診,3-4,屏東縣,97,5530
2008,18,門診,3-4,苗栗縣,75,3606
2008,18,門診,3-4,桃園市,174,15203
2008,18,門診,3-4,高雄市,311,17075
2008,18,門診,3-4,基隆市,30,2251
2008,18,門診,3-4,連江縣,1,44
2008,18,門診,3-4,雲林縣,160,5940
2008,18,門診,3-4,新北市,236,24913
2008,18,門診,3-4,新竹市,28,3371
2008,18,門診,3-4,新竹縣,57,3616
2008,18,門診,3-4,嘉義市,49,3260
2008,18,門診,3-4,嘉義縣,30,2472
2008,18,門診,3-4,彰化縣,155,11250
2008,18,門診,3-4,澎湖縣,5,798
2008,18,門診,5-9,台中市,260,46677
2008,18,門診,5-9,台北市,240,33230
2008,18,門診,5-9,台東縣,39,2375
2008,18,門診,5-9,台南市,387,25826
2008,18,門診,5-9,宜蘭縣,119,6688
2008,18,門診,5-9,花蓮縣,16,4508
2008,18,門診,5-9,金門縣,1,1106
2008,18,門診,5-9,南投縣,98,7846
2008,18,門診,5-9,屏東縣,126,11123
2008,18,門診,5-9,苗栗縣,93,7222
2008,18,門診,5-9,桃園市,244,34297
2008,18,門診,5-9,高雄市,431,39097
2008,18,門診,5-9,基隆市,35,5039
2008,18,門診,5-9,連江縣,3,87
2008,18,門診,5-9,雲林縣,187,11462
2008,18,門診,5-9,新北市,367,56613
2008,18,門診,5-9,新竹市,65,7518
2008,18,門診,5-9,新竹縣,75,7502
2008,18,門診,5-9,嘉義市,65,6978
2008,18,門診,5-9,嘉義縣,56,5291
2008,18,門診,5-9,彰化縣,153,21752
2008,18,門診,5-9,澎湖縣,14,1520
2008,19,住院,0-2,台中市,14,209
2008,19,住院,0-2,台北市,9,309
2008,19,住院,0-2,台東縣,0,15
2008,19,住院,0-2,台南市,0,37
2008,19,住院,0-2,宜蘭縣,0,93
2008,19,住院,0-2,花蓮縣,1,40
2008,19,住院,0-2,金門縣,0,8
2008,19,住院,0-2,南投縣,0,8
2008,19,住院,0-2,屏東縣,0,28
2008,19,住院,0-2,桃園市,1,193
2008,19,住院,0-2,高雄市,8,155
2008,19,住院,0-2,基隆市,1,29
2008,19,住院,0-2,連江縣,0,2
2008,19,住院,0-2,雲林縣,1,3
2008,19,住院,0-2,新北市,3,68
2008,19,住院,0-2,新竹市,0,63
2008,19,住院,0-2,新竹縣,1,15
2008,19,住院,0-2,嘉義市,0,27
2008,19,住院,0-2,嘉義縣,0,37
2008,19,住院,0-2,彰化縣,27,183
2008,19,住院,10-14,台中市,0,58
2008,19,住院,10-14,台北市,1,81
2008,19,住院,10-14,台東縣,0,6
2008,19,住院,10-14,台南市,0,7
2008,19,住院,10-14,宜蘭縣,0,18
2008,19,住院,10-14,花蓮縣,0,11
2008,19,住院,10-14,南投縣,0,3
2008,19,住院,10-14,屏東縣,0,5
2008,19,住院,10-14,苗栗縣,0,2
2008,19,住院,10-14,桃園市,0,38
2008,19,住院,10-14,高雄市,0,45
2008,19,住院,10-14,基隆市,0,7
2008,19,住院,10-14,連江縣,0,1
2008,19,住院,10-14,雲林縣,0,1
2008,19,住院,10-14,新北市,0,18
2008,19,住院,10-14,新竹市,0,4
2008,19,住院,10-14,新竹縣,0,3
2008,19,住院,10-14,嘉義市,0,5
2008,19,住院,10-14,嘉義縣,0,3
2008,19,住院,10-14,彰化縣,1,17
2008,19,住院,15+,台中市,0,4286
2008,19,住院,15+,台北市,0,7425
2008,19,住院,15+,台東縣,0,378
2008,19,住院,15+,台南市,0,1837
2008,19,住院,15+,宜蘭縣,0,796
2008,19,住院,15+,花蓮縣,0,821
2008,19,住院,15+,金門縣,0,47
2008,19,住院,15+,南投縣,0,234
2008,19,住院,15+,屏東縣,0,523
2008,19,住院,15+,苗栗縣,0,237
2008,19,住院,15+,桃園市,0,2880
2008,19,住院,15+,高雄市,0,3915
2008,19,住院,15+,基隆市,0,676
2008,19,住院,15+,連江縣,0,11
2008,19,住院,15+,雲林縣,0,425
2008,19,住院,15+,新北市,0,2454
2008,19,住院,15+,新竹市,0,570
2008,19,住院,15+,新竹縣,0,204
2008,19,住院,15+,嘉義市,0,496
2008,19,住院,15+,嘉義縣,0,915
2008,19,住院,15+,彰化縣,0,1981
2008,19,住院,15+,澎湖縣,0,30
2008,19,住院,3-4,台中市,9,115
2008,19,住院,3-4,台北市,5,158
2008,19,住院,3-4,台東縣,0,11
2008,19,住院,3-4,台南市,0,22
2008,19,住院,3-4,宜蘭縣,0,44
2008,19,住院,3-4,花蓮縣,0,18
2008,19,住院,3-4,金門縣,0,4
2008,19,住院,3-4,南投縣,0,1
2008,19,住院,3-4,屏東縣,0,10
2008,19,住院,3-4,苗栗縣,0,1
2008,19,住院,3-4,桃園市,0,83
2008,19,住院,3-4,高雄市,1,104
2008,19,住院,3-4,基隆市,1,16
2008,19,住院,3-4,連江縣,0,1
2008,19,住院,3-4,雲林縣,1,3
2008,19,住院,3-4,新北市,1,47
2008,19,住院,3-4,新竹市,1,32
2008,19,住院,3-4,新竹縣,0,6
2008,19,住院,3-4,嘉義市,0,20
2008,19,住院,3-4,嘉義縣,0,18
2008,19,住院,3-4,彰化縣,15,86
2008,19,住院,5-9,台中市,3,126
2008,19,住院,5-9,台北市,3,207
2008,19,住院,5-9,台東縣,0,13
2008,19,住院,5-9,台南市,1,17
2008,19,住院,5-9,宜蘭縣,0,51
2008,19,住院,5-9,花蓮縣,0,23
2008,19,住院,5-9,金門縣,0,1
2008,19,住院,5-9,南投縣,0,3
2008,19,住院,5-9,屏東縣,0,11
2008,19,住院,5-9,苗栗縣,0,1
2008,19,住院,5-9,桃園市,0,110
2008,19,住院,5-9,高雄市,2,115
2008,19,住院,5-9,基隆市,0,19
2008,19,住院,5-9,雲林縣,0,3
2008,19,住院,5-9,新北市,0,38
2008,19,住院,5-9,新竹市,0,19
2008,19,住院,5-9,新竹縣,0,7
2008,19,住院,5-9,嘉義市,0,18
2008,19,住院,5-9,嘉義縣,1,29
2008,19,住院,5-9,彰化縣,4,80
2008,19,門診,0-2,台中市,363,24676
2008,19,門診,0-2,台北市,233,14832
2008,19,門診,0-2,台東縣,55,1323
2008,19,門診,0-2,台南市,350,14564
2008,19,門診,0-2,宜蘭縣,129,3636
2008,19,門診,0-2,花蓮縣,14,2312
2008,19,門診,0-2,金門縣,10,647
2008,19,門診,0-2,南投縣,111,4243
2008,19,門診,0-2,屏東縣,113,6083
2008,19,門診,0-2,苗栗縣,82,4345
2008,19,門診,0-2,桃園市,269,17807
2008,19,門診,0-2,高雄市,340,19921
2008,19,門診,0-2,基隆市,47,2558
2008,19,門診,0-2,連江縣,1,45
2008,19,門診,0-2,雲林縣,244,6488
2008,19,門診,0-2,新北市,342,24996
2008,19,門診,0-2,新竹市,56,3845
2008,19,門診,0-2,新竹縣,63,4240
2008,19,門診,0-2,嘉義市,111,3998
2008,19,門診,0-2,嘉義縣,47,2380
2008,19,門診,0-2,彰化縣,247,12214
2008,19,門診,0-2,澎湖縣,3,713
2008,19,門診,10-14,台中市,54,26970
2008,19,門診,10-14,台北市,35,19315
2008,19,門診,10-14,台東縣,6,1652
2008,19,門診,10-14,台南市,72,14781
2008,19,門診,10-14,宜蘭縣,15,3842
2008,19,門診,10-14,花蓮縣,2,2833
2008,19,門診,10-14,金門縣,0,620
2008,19,門診,10-14,南投縣,6,4480
2008,19,門診,10-14,屏東縣,12,7365
2008,19,門診,10-14,苗栗縣,6,4086
2008,19,門診,10-14,桃園市,35,17045
2008,19,門診,10-14,高雄市,83,24079
2008,19,門診,10-14,基隆市,5,2887
2008,19,門診,10-14,連江縣,0,60
2008,19,門診,10-14,雲林縣,18,6311
2008,19,門診,10-14,新北市,50,29479
2008,19,門診,10-14,新竹市,6,3559
2008,19,門診,10-14,新竹縣,8,3753
2008,19,門診,10-14,嘉義市,12,4358
2008,19,門診,10-14,嘉義縣,6,3310
2008,19,門診,10-14,彰化縣,21,11463
2008,19,門診,10-14,澎湖縣,8,1147
2008,19,門診,15+,台中市,52,449008
2008,19,門診,15+,台北市,38,490684
2008,19,門診,15+,台東縣,3,31850
2008,19,門診,15+,台南市,57,311169
2008,19,門診,15+,宜蘭縣,13,71588
2008,19,門診,15+,花蓮縣,1,59627
2008,19,門診,15+,金門縣,1,9642
2008,19,門診,15+,南投縣,5,76206
2008,19,門診,15+,屏東縣,9,133199
2008,19,門診,15+,苗栗縣,6,73479
2008,19,門診,15+,桃園市,11,266245
2008,19,門診,15+,高雄市,42,487680
2008,19,門診,15+,基隆市,0,63697
2008,19,門診,15+,連江縣,0,1107
